#    L    TT             EE             BB             TE             PP             TP             EP          
  2232   0.144115E+03   0.448468E+01   0.000000E+00  -0.143125E+00   0.116740E-08   0.578856E-06   0.203614E-07
  2233   0.143364E+03   0.451064E+01   0.000000E+00  -0.115083E+00   0.116639E-08   0.587120E-06   0.204191E-07
  2234   0.142617E+03   0.453670E+01   0.000000E+00  -0.894299E-01   0.116537E-08   0.595545E-06   0.204673E-07
  2235   0.141871E+03   0.456284E+01   0.000000E+00  -0.661628E-01   0.116435E-08   0.604115E-06   0.205059E-07
  2236   0.141129E+03   0.458905E+01   0.000000E+00  -0.452797E-01   0.116334E-08   0.612813E-06   0.205352E-07
  2237   0.140390E+03   0.461532E+01   0.000000E+00  -0.267929E-01   0.116232E-08   0.621620E-06   0.205552E-07
  2238   0.139653E+03   0.464165E+01   0.000000E+00  -0.106928E-01   0.116131E-08   0.630521E-06   0.205661E-07
  2239   0.138919E+03   0.466801E+01   0.000000E+00   0.301541E-02   0.116030E-08   0.639498E-06   0.205680E-07
  2240   0.138189E+03   0.469440E+01   0.000000E+00   0.143192E-01   0.115929E-08   0.648533E-06   0.205611E-07
  2241   0.137461E+03   0.472081E+01   0.000000E+00   0.232284E-01   0.115828E-08   0.657609E-06   0.205453E-07
  2242   0.136737E+03   0.474722E+01   0.000000E+00   0.297302E-01   0.115727E-08   0.666709E-06   0.205210E-07
  2243   0.136017E+03   0.477363E+01   0.000000E+00   0.338345E-01   0.115626E-08   0.675817E-06   0.204882E-07
  2244   0.135300E+03   0.480003E+01   0.000000E+00   0.355213E-01   0.115526E-08   0.684913E-06   0.204470E-07
  2245   0.134587E+03   0.482639E+01   0.000000E+00   0.348002E-01   0.115425E-08   0.693983E-06   0.203975E-07
  2246   0.133877E+03   0.485272E+01   0.000000E+00   0.316513E-01   0.115325E-08   0.703007E-06   0.203399E-07
  2247   0.133171E+03   0.487902E+01   0.000000E+00   0.260843E-01   0.115225E-08   0.711969E-06   0.202743E-07
  2248   0.132470E+03   0.490526E+01   0.000000E+00   0.180940E-01   0.115125E-08   0.720853E-06   0.202007E-07
  2249   0.131772E+03   0.493144E+01   0.000000E+00   0.766045E-02   0.115025E-08   0.729639E-06   0.201195E-07
  2250   0.131079E+03   0.495756E+01   0.000000E+00  -0.520664E-02   0.114925E-08   0.738312E-06   0.200305E-07
  2251   0.130391E+03   0.498361E+01   0.000000E+00  -0.205102E-01   0.114825E-08   0.746855E-06   0.199341E-07
  2252   0.129706E+03   0.500956E+01   0.000000E+00  -0.382071E-01   0.114726E-08   0.755258E-06   0.198307E-07
  2253   0.129026E+03   0.503541E+01   0.000000E+00  -0.582447E-01   0.114626E-08   0.763513E-06   0.197209E-07
  2254   0.128351E+03   0.506114E+01   0.000000E+00  -0.805850E-01   0.114527E-08   0.771610E-06   0.196050E-07
  2255   0.127680E+03   0.508673E+01   0.000000E+00  -0.105168E+00   0.114428E-08   0.779542E-06   0.194837E-07
  2256   0.127014E+03   0.511216E+01   0.000000E+00  -0.131955E+00   0.114329E-08   0.787298E-06   0.193574E-07
  2257   0.126353E+03   0.513742E+01   0.000000E+00  -0.160888E+00   0.114230E-08   0.794870E-06   0.192267E-07
  2258   0.125697E+03   0.516249E+01   0.000000E+00  -0.191926E+00   0.114131E-08   0.802249E-06   0.190921E-07
  2259   0.125046E+03   0.518736E+01   0.000000E+00  -0.225019E+00   0.114032E-08   0.809427E-06   0.189541E-07
  2260   0.124400E+03   0.521203E+01   0.000000E+00  -0.260120E+00   0.113933E-08   0.816395E-06   0.188132E-07
  2261   0.123760E+03   0.523646E+01   0.000000E+00  -0.297184E+00   0.113835E-08   0.823144E-06   0.186699E-07
  2262   0.123126E+03   0.526068E+01   0.000000E+00  -0.336174E+00   0.113737E-08   0.829664E-06   0.185248E-07
  2263   0.122495E+03   0.528466E+01   0.000000E+00  -0.377037E+00   0.113638E-08   0.835949E-06   0.183783E-07
  2264   0.121872E+03   0.530838E+01   0.000000E+00  -0.419727E+00   0.113540E-08   0.841987E-06   0.182310E-07
  2265   0.121253E+03   0.533184E+01   0.000000E+00  -0.464198E+00   0.113442E-08   0.847771E-06   0.180834E-07
  2266   0.120641E+03   0.535502E+01   0.000000E+00  -0.510451E+00   0.113344E-08   0.853292E-06   0.179360E-07
  2267   0.120034E+03   0.537793E+01   0.000000E+00  -0.558351E+00   0.113246E-08   0.858541E-06   0.177894E-07
  2268   0.119433E+03   0.540053E+01   0.000000E+00  -0.607927E+00   0.113149E-08   0.863509E-06   0.176440E-07
  2269   0.118838E+03   0.542283E+01   0.000000E+00  -0.659096E+00   0.113051E-08   0.868188E-06   0.175003E-07
  2270   0.118249E+03   0.544482E+01   0.000000E+00  -0.711924E+00   0.112954E-08   0.872568E-06   0.173589E-07
  2271   0.117666E+03   0.546646E+01   0.000000E+00  -0.766255E+00   0.112857E-08   0.876641E-06   0.172203E-07
  2272   0.117089E+03   0.548775E+01   0.000000E+00  -0.822081E+00   0.112759E-08   0.880398E-06   0.170850E-07
  2273   0.116519E+03   0.550870E+01   0.000000E+00  -0.879393E+00   0.112662E-08   0.883831E-06   0.169535E-07
  2274   0.115955E+03   0.552928E+01   0.000000E+00  -0.938109E+00   0.112565E-08   0.886929E-06   0.168263E-07
  2275   0.115397E+03   0.554949E+01   0.000000E+00  -0.998220E+00   0.112468E-08   0.889685E-06   0.167040E-07
  2276   0.114846E+03   0.556933E+01   0.000000E+00  -0.105972E+01   0.112372E-08   0.892090E-06   0.165871E-07
  2277   0.114301E+03   0.558876E+01   0.000000E+00  -0.112252E+01   0.112275E-08   0.894135E-06   0.164760E-07
  2278   0.113762E+03   0.560781E+01   0.000000E+00  -0.118662E+01   0.112179E-08   0.895810E-06   0.163713E-07
  2279   0.113231E+03   0.562645E+01   0.000000E+00  -0.125201E+01   0.112082E-08   0.897109E-06   0.162735E-07
  2280   0.112706E+03   0.564467E+01   0.000000E+00  -0.131861E+01   0.111986E-08   0.898020E-06   0.161832E-07
  2281   0.112188E+03   0.566246E+01   0.000000E+00  -0.138633E+01   0.111890E-08   0.898537E-06   0.161008E-07
  2282   0.111677E+03   0.567982E+01   0.000000E+00  -0.145524E+01   0.111794E-08   0.898649E-06   0.160268E-07
  2283   0.111172E+03   0.569674E+01   0.000000E+00  -0.152533E+01   0.111698E-08   0.898348E-06   0.159619E-07
  2284   0.110675E+03   0.571320E+01   0.000000E+00  -0.159645E+01   0.111602E-08   0.897625E-06   0.159064E-07
  2285   0.110184E+03   0.572918E+01   0.000000E+00  -0.166866E+01   0.111506E-08   0.896472E-06   0.158609E-07
  2286   0.109700E+03   0.574470E+01   0.000000E+00  -0.174187E+01   0.111411E-08   0.894880E-06   0.158259E-07
  2287   0.109224E+03   0.575974E+01   0.000000E+00  -0.181617E+01   0.111315E-08   0.892839E-06   0.158020E-07
  2288   0.108755E+03   0.577428E+01   0.000000E+00  -0.189138E+01   0.111220E-08   0.890341E-06   0.157896E-07
  2289   0.108293E+03   0.578835E+01   0.000000E+00  -0.196757E+01   0.111125E-08   0.887378E-06   0.157892E-07
  2290   0.107838E+03   0.580190E+01   0.000000E+00  -0.204466E+01   0.111030E-08   0.883939E-06   0.158015E-07
  2291   0.107391E+03   0.581495E+01   0.000000E+00  -0.212273E+01   0.110935E-08   0.880018E-06   0.158268E-07
  2292   0.106951E+03   0.582749E+01   0.000000E+00  -0.220168E+01   0.110840E-08   0.875604E-06   0.158658E-07
  2293   0.106518E+03   0.583952E+01   0.000000E+00  -0.228143E+01   0.110745E-08   0.870689E-06   0.159189E-07
  2294   0.106093E+03   0.585102E+01   0.000000E+00  -0.236212E+01   0.110650E-08   0.865265E-06   0.159866E-07
  2295   0.105676E+03   0.586199E+01   0.000000E+00  -0.244353E+01   0.110556E-08   0.859321E-06   0.160695E-07
  2296   0.105266E+03   0.587242E+01   0.000000E+00  -0.252579E+01   0.110461E-08   0.852850E-06   0.161680E-07
  2297   0.104864E+03   0.588230E+01   0.000000E+00  -0.260882E+01   0.110367E-08   0.845843E-06   0.162827E-07
  2298   0.104469E+03   0.589163E+01   0.000000E+00  -0.269269E+01   0.110273E-08   0.838291E-06   0.164142E-07
  2299   0.104083E+03   0.590039E+01   0.000000E+00  -0.277723E+01   0.110178E-08   0.830184E-06   0.165628E-07
  2300   0.103704E+03   0.590858E+01   0.000000E+00  -0.286245E+01   0.110084E-08   0.821515E-06   0.167292E-07
  2301   0.103333E+03   0.591619E+01   0.000000E+00  -0.294847E+01   0.109991E-08   0.812280E-06   0.169137E-07
  2302   0.102971E+03   0.592323E+01   0.000000E+00  -0.303504E+01   0.109897E-08   0.802493E-06   0.171159E-07
  2303   0.102615E+03   0.592969E+01   0.000000E+00  -0.312232E+01   0.109803E-08   0.792174E-06   0.173352E-07
  2304   0.102268E+03   0.593557E+01   0.000000E+00  -0.321004E+01   0.109709E-08   0.781345E-06   0.175713E-07
  2305   0.101927E+03   0.594089E+01   0.000000E+00  -0.329831E+01   0.109616E-08   0.770025E-06   0.178234E-07
  2306   0.101595E+03   0.594562E+01   0.000000E+00  -0.338701E+01   0.109523E-08   0.758234E-06   0.180912E-07
  2307   0.101270E+03   0.594979E+01   0.000000E+00  -0.347608E+01   0.109429E-08   0.745993E-06   0.183741E-07
  2308   0.100952E+03   0.595340E+01   0.000000E+00  -0.356548E+01   0.109336E-08   0.733322E-06   0.186715E-07
  2309   0.100640E+03   0.595643E+01   0.000000E+00  -0.365516E+01   0.109243E-08   0.720240E-06   0.189829E-07
  2310   0.100337E+03   0.595890E+01   0.000000E+00  -0.374515E+01   0.109150E-08   0.706769E-06   0.193078E-07
  2311   0.100041E+03   0.596080E+01   0.000000E+00  -0.383532E+01   0.109057E-08   0.692928E-06   0.196456E-07
  2312   0.997516E+02   0.596215E+01   0.000000E+00  -0.392555E+01   0.108965E-08   0.678737E-06   0.199959E-07
  2313   0.994692E+02   0.596293E+01   0.000000E+00  -0.401595E+01   0.108872E-08   0.664217E-06   0.203581E-07
  2314   0.991940E+02   0.596316E+01   0.000000E+00  -0.410646E+01   0.108780E-08   0.649387E-06   0.207316E-07
  2315   0.989255E+02   0.596282E+01   0.000000E+00  -0.419690E+01   0.108687E-08   0.634269E-06   0.211160E-07
  2316   0.986637E+02   0.596193E+01   0.000000E+00  -0.428735E+01   0.108595E-08   0.618882E-06   0.215107E-07
  2317   0.984085E+02   0.596049E+01   0.000000E+00  -0.437770E+01   0.108503E-08   0.603246E-06   0.219152E-07
  2318   0.981601E+02   0.595850E+01   0.000000E+00  -0.446789E+01   0.108411E-08   0.587381E-06   0.223290E-07
  2319   0.979178E+02   0.595594E+01   0.000000E+00  -0.455797E+01   0.108319E-08   0.571309E-06   0.227515E-07
  2320   0.976824E+02   0.595284E+01   0.000000E+00  -0.464787E+01   0.108227E-08   0.555048E-06   0.231821E-07
  2321   0.974531E+02   0.594919E+01   0.000000E+00  -0.473748E+01   0.108135E-08   0.538619E-06   0.236205E-07
  2322   0.972301E+02   0.594499E+01   0.000000E+00  -0.482682E+01   0.108044E-08   0.522043E-06   0.240659E-07
  2323   0.970140E+02   0.594025E+01   0.000000E+00  -0.491585E+01   0.107952E-08   0.505339E-06   0.245180E-07
  2324   0.968036E+02   0.593497E+01   0.000000E+00  -0.500451E+01   0.107861E-08   0.488528E-06   0.249762E-07
  2325   0.965996E+02   0.592914E+01   0.000000E+00  -0.509284E+01   0.107769E-08   0.471629E-06   0.254399E-07
  2326   0.964013E+02   0.592279E+01   0.000000E+00  -0.518071E+01   0.107678E-08   0.454663E-06   0.259087E-07
  2327   0.962095E+02   0.591590E+01   0.000000E+00  -0.526807E+01   0.107587E-08   0.437651E-06   0.263819E-07
  2328   0.960235E+02   0.590848E+01   0.000000E+00  -0.535502E+01   0.107496E-08   0.420611E-06   0.268591E-07
  2329   0.958441E+02   0.590053E+01   0.000000E+00  -0.544145E+01   0.107405E-08   0.403566E-06   0.273397E-07
  2330   0.956699E+02   0.589207E+01   0.000000E+00  -0.552730E+01   0.107314E-08   0.386534E-06   0.278233E-07
  2331   0.955016E+02   0.588306E+01   0.000000E+00  -0.561260E+01   0.107224E-08   0.369535E-06   0.283092E-07
  2332   0.953394E+02   0.587354E+01   0.000000E+00  -0.569723E+01   0.107133E-08   0.352591E-06   0.287970E-07
  2333   0.951833E+02   0.586348E+01   0.000000E+00  -0.578122E+01   0.107043E-08   0.335721E-06   0.292861E-07
  2334   0.950325E+02   0.585290E+01   0.000000E+00  -0.586451E+01   0.106952E-08   0.318946E-06   0.297759E-07
  2335   0.948872E+02   0.584179E+01   0.000000E+00  -0.594706E+01   0.106862E-08   0.302285E-06   0.302661E-07
  2336   0.947474E+02   0.583015E+01   0.000000E+00  -0.602889E+01   0.106772E-08   0.285759E-06   0.307560E-07
  2337   0.946139E+02   0.581800E+01   0.000000E+00  -0.610996E+01   0.106682E-08   0.269388E-06   0.312450E-07
  2338   0.944852E+02   0.580531E+01   0.000000E+00  -0.619015E+01   0.106592E-08   0.253192E-06   0.317328E-07
  2339   0.943622E+02   0.579211E+01   0.000000E+00  -0.626956E+01   0.106502E-08   0.237191E-06   0.322187E-07
  2340   0.942450E+02   0.577838E+01   0.000000E+00  -0.634813E+01   0.106412E-08   0.221405E-06   0.327022E-07
  2341   0.941327E+02   0.576414E+01   0.000000E+00  -0.642575E+01   0.106323E-08   0.205856E-06   0.331828E-07
  2342   0.940262E+02   0.574937E+01   0.000000E+00  -0.650244E+01   0.106233E-08   0.190562E-06   0.336600E-07
  2343   0.939249E+02   0.573408E+01   0.000000E+00  -0.657823E+01   0.106144E-08   0.175544E-06   0.341332E-07
  2344   0.938288E+02   0.571827E+01   0.000000E+00  -0.665307E+01   0.106055E-08   0.160823E-06   0.346018E-07
  2345   0.937379E+02   0.570194E+01   0.000000E+00  -0.672684E+01   0.105965E-08   0.146417E-06   0.350655E-07
  2346   0.936530E+02   0.568508E+01   0.000000E+00  -0.679964E+01   0.105876E-08   0.132349E-06   0.355236E-07
  2347   0.935728E+02   0.566771E+01   0.000000E+00  -0.687134E+01   0.105787E-08   0.118637E-06   0.359756E-07
  2348   0.934979E+02   0.564980E+01   0.000000E+00  -0.694198E+01   0.105698E-08   0.105302E-06   0.364210E-07
  2349   0.934278E+02   0.563136E+01   0.000000E+00  -0.701151E+01   0.105610E-08   0.923639E-07   0.368593E-07
  2350   0.933631E+02   0.561241E+01   0.000000E+00  -0.707995E+01   0.105521E-08   0.798433E-07   0.372899E-07
  2351   0.933040E+02   0.559292E+01   0.000000E+00  -0.714718E+01   0.105432E-08   0.677544E-07   0.377123E-07
  2352   0.932496E+02   0.557292E+01   0.000000E+00  -0.721331E+01   0.105344E-08   0.560893E-07   0.381265E-07
  2353   0.931998E+02   0.555242E+01   0.000000E+00  -0.727822E+01   0.105256E-08   0.448341E-07   0.385322E-07
  2354   0.931546E+02   0.553144E+01   0.000000E+00  -0.734202E+01   0.105167E-08   0.339751E-07   0.389295E-07
  2355   0.931145E+02   0.550998E+01   0.000000E+00  -0.740453E+01   0.105079E-08   0.234985E-07   0.393181E-07
  2356   0.930781E+02   0.548807E+01   0.000000E+00  -0.746584E+01   0.104991E-08   0.133906E-07   0.396980E-07
  2357   0.930466E+02   0.546570E+01   0.000000E+00  -0.752599E+01   0.104903E-08   0.363752E-08   0.400692E-07
  2358   0.930185E+02   0.544291E+01   0.000000E+00  -0.758487E+01   0.104815E-08  -0.577436E-08   0.404314E-07
  2359   0.929952E+02   0.541969E+01   0.000000E+00  -0.764251E+01   0.104728E-08  -0.148588E-07   0.407846E-07
  2360   0.929751E+02   0.539606E+01   0.000000E+00  -0.769879E+01   0.104640E-08  -0.236297E-07   0.411288E-07
  2361   0.929589E+02   0.537202E+01   0.000000E+00  -0.775390E+01   0.104552E-08  -0.321007E-07   0.414637E-07
  2362   0.929457E+02   0.534761E+01   0.000000E+00  -0.780764E+01   0.104465E-08  -0.402856E-07   0.417893E-07
  2363   0.929362E+02   0.532281E+01   0.000000E+00  -0.786013E+01   0.104378E-08  -0.481981E-07   0.421056E-07
  2364   0.929295E+02   0.529764E+01   0.000000E+00  -0.791125E+01   0.104290E-08  -0.558520E-07   0.424123E-07
  2365   0.929263E+02   0.527211E+01   0.000000E+00  -0.796111E+01   0.104203E-08  -0.632611E-07   0.427094E-07
  2366   0.929265E+02   0.524625E+01   0.000000E+00  -0.800958E+01   0.104116E-08  -0.704391E-07   0.429968E-07
  2367   0.929284E+02   0.522004E+01   0.000000E+00  -0.805672E+01   0.104029E-08  -0.773998E-07   0.432744E-07
  2368   0.929336E+02   0.519352E+01   0.000000E+00  -0.810246E+01   0.103943E-08  -0.841569E-07   0.435422E-07
  2369   0.929419E+02   0.516668E+01   0.000000E+00  -0.814693E+01   0.103856E-08  -0.907243E-07   0.437999E-07
  2370   0.929516E+02   0.513954E+01   0.000000E+00  -0.818992E+01   0.103769E-08  -0.971155E-07   0.440475E-07
  2371   0.929643E+02   0.511212E+01   0.000000E+00  -0.823156E+01   0.103683E-08  -0.103345E-06   0.442849E-07
  2372   0.929791E+02   0.508441E+01   0.000000E+00  -0.827179E+01   0.103596E-08  -0.109425E-06   0.445120E-07
  2373   0.929966E+02   0.505642E+01   0.000000E+00  -0.831066E+01   0.103510E-08  -0.115371E-06   0.447288E-07
  2374   0.930152E+02   0.502818E+01   0.000000E+00  -0.834812E+01   0.103424E-08  -0.121195E-06   0.449350E-07
  2375   0.930363E+02   0.499968E+01   0.000000E+00  -0.838412E+01   0.103338E-08  -0.126913E-06   0.451306E-07
  2376   0.930591E+02   0.497094E+01   0.000000E+00  -0.841871E+01   0.103252E-08  -0.132537E-06   0.453155E-07
  2377   0.930828E+02   0.494197E+01   0.000000E+00  -0.845184E+01   0.103166E-08  -0.138081E-06   0.454896E-07
  2378   0.931087E+02   0.491276E+01   0.000000E+00  -0.848352E+01   0.103080E-08  -0.143559E-06   0.456528E-07
  2379   0.931360E+02   0.488334E+01   0.000000E+00  -0.851374E+01   0.102994E-08  -0.148985E-06   0.458051E-07
  2380   0.931653E+02   0.485372E+01   0.000000E+00  -0.854251E+01   0.102909E-08  -0.154373E-06   0.459462E-07
  2381   0.931951E+02   0.482388E+01   0.000000E+00  -0.856979E+01   0.102823E-08  -0.159735E-06   0.460761E-07
  2382   0.932260E+02   0.479385E+01   0.000000E+00  -0.859558E+01   0.102738E-08  -0.165087E-06   0.461947E-07
  2383   0.932580E+02   0.476364E+01   0.000000E+00  -0.861987E+01   0.102652E-08  -0.170442E-06   0.463019E-07
  2384   0.932908E+02   0.473326E+01   0.000000E+00  -0.864265E+01   0.102567E-08  -0.175813E-06   0.463976E-07
  2385   0.933253E+02   0.470270E+01   0.000000E+00  -0.866391E+01   0.102482E-08  -0.181215E-06   0.464818E-07
  2386   0.933597E+02   0.467197E+01   0.000000E+00  -0.868364E+01   0.102397E-08  -0.186660E-06   0.465542E-07
  2387   0.933948E+02   0.464109E+01   0.000000E+00  -0.870184E+01   0.102312E-08  -0.192164E-06   0.466148E-07
  2388   0.934311E+02   0.461006E+01   0.000000E+00  -0.871851E+01   0.102227E-08  -0.197739E-06   0.466635E-07
  2389   0.934679E+02   0.457889E+01   0.000000E+00  -0.873363E+01   0.102143E-08  -0.203399E-06   0.467002E-07
  2390   0.935043E+02   0.454758E+01   0.000000E+00  -0.874718E+01   0.102058E-08  -0.209159E-06   0.467249E-07
  2391   0.935417E+02   0.451615E+01   0.000000E+00  -0.875918E+01   0.101973E-08  -0.215031E-06   0.467373E-07
  2392   0.935800E+02   0.448459E+01   0.000000E+00  -0.876962E+01   0.101889E-08  -0.221030E-06   0.467374E-07
  2393   0.936176E+02   0.445292E+01   0.000000E+00  -0.877846E+01   0.101805E-08  -0.227170E-06   0.467251E-07
  2394   0.936559E+02   0.442114E+01   0.000000E+00  -0.878571E+01   0.101721E-08  -0.233463E-06   0.467004E-07
  2395   0.936941E+02   0.438925E+01   0.000000E+00  -0.879136E+01   0.101636E-08  -0.239925E-06   0.466630E-07
  2396   0.937328E+02   0.435725E+01   0.000000E+00  -0.879539E+01   0.101552E-08  -0.246568E-06   0.466129E-07
  2397   0.937712E+02   0.432517E+01   0.000000E+00  -0.879779E+01   0.101469E-08  -0.253407E-06   0.465501E-07
  2398   0.938092E+02   0.429300E+01   0.000000E+00  -0.879856E+01   0.101385E-08  -0.260454E-06   0.464743E-07
  2399   0.938474E+02   0.426074E+01   0.000000E+00  -0.879767E+01   0.101301E-08  -0.267725E-06   0.463856E-07
  2400   0.938850E+02   0.422839E+01   0.000000E+00  -0.879512E+01   0.101217E-08  -0.275233E-06   0.462837E-07
  2401   0.939219E+02   0.419597E+01   0.000000E+00  -0.879092E+01   0.101134E-08  -0.282984E-06   0.461687E-07
  2402   0.939595E+02   0.416348E+01   0.000000E+00  -0.878506E+01   0.101050E-08  -0.290960E-06   0.460404E-07
  2403   0.939953E+02   0.413094E+01   0.000000E+00  -0.877759E+01   0.100967E-08  -0.299134E-06   0.458989E-07
  2404   0.940315E+02   0.409836E+01   0.000000E+00  -0.876853E+01   0.100884E-08  -0.307482E-06   0.457441E-07
  2405   0.940665E+02   0.406576E+01   0.000000E+00  -0.875791E+01   0.100801E-08  -0.315977E-06   0.455761E-07
  2406   0.941009E+02   0.403313E+01   0.000000E+00  -0.874574E+01   0.100718E-08  -0.324593E-06   0.453947E-07
  2407   0.941345E+02   0.400050E+01   0.000000E+00  -0.873207E+01   0.100635E-08  -0.333305E-06   0.452000E-07
